High Income,Middle Income,Low Income;;;;;;
26,22.26865671641791,26.21917808219178;;;;;;
26.692307692307693,22.860696517412936,26.91780821917808;;;;;;
27.384615384615383,23.44776119402985,27.027397260273972;;;;;;
26.384615384615383,24.034825870646767,27.71232876712329;;;;;;
27.076923076923077,24.621890547263682,28.397260273972602;;;;;;
27.76923076923077,25.208955223880597,29.08219178082192;;;;;;
28.46153846153846,25.562189054726367,29.767123287671232;;;;;;
29.153846153846153,26.149253731343283,30.45205479452055;;;;;;
29.846153846153847,26.54726368159204,31.136986301369863;;;;;;
30.53846153846154,27.134328358208954,31.82191780821918;;;;;;
31.23076923076923,27.72139303482587,32.50684931506849;;;;;;
31.923076923076923,28.19402985074627,33.19178082191781;;;;;;
32.61538461538461,28.781094527363184,33.87671232876713;;;;;;
33.30769230769231,29.3681592039801,33.821917808219176;;;;;;
34,29.955223880597014,34.50684931506849;;;;;;
34.69230769230769,30.54228855721393,35.19178082191781;;;;;;
35.38461538461539,31.129353233830845,35.63013698630137;;;;;;
36.07692307692308,31.71641791044776,36.31506849315068;;;;;;
36.76923076923077,32.13930348258707,36.97260273972603;;;;;;
36.84615384615385,32.72636815920398,37.657534246575345;;;;;;
37.53846153846154,33.3134328358209,38.342465753424655;;;;;;
38.23076923076923,33.90049751243781,39.02739726027397;;;;;;
38.92307692307692,34.407960199004975,39.71232876712329;;;;;;
39.61538461538461,34.995024875621894,40.397260273972606;;;;;;
40.30769230769231,35.582089552238806,41.082191780821915;;;;;;
41,36.169154228855724,41.76712328767123;;;;;;
41.69230769230769,36.756218905472636,42.45205479452055;;;;;;
42.38461538461539,37.343283582089555,43.136986301369866;;;;;;
43.07692307692308,37.930348258706466,43.821917808219176;;;;;;
43.76923076923077,38.517412935323385,44.35616438356164;;;;;;
44.46153846153846,39.1044776119403,45.04109589041096;;;;;;
45.15384615384615,39.691542288557216,45.726027397260275;;;;;;
45.84615384615385,40.115,46.41095890410959;;;;;;
46.53846153846154,40.7,47.0958904109589;;;;;;
47.23076923076923,41.285,47.78082191780822;;;;;;
47.92307692307692,41.87,48.465753424657535;;;;;;
48.61538461538461,42.455,49.15068493150685;;;;;;
49.30769230769231,42.965,49.83561643835616;;;;;;
50,43.55,50.52054794520548;;;;;;
50.69230769230769,44.135,51.205479452054796;;;;;;
51.38461538461539,44.72,51.89041095890411;;;;;;
48.92307692307692,44.895,52.57534246575342;;;;;;
49.61538461538461,45.065,52.12328767123287;;;;;;
50.30769230769231,45.65,52.794520547945204;;;;;;
51,46.235,53.465753424657535;;;;;;
51.69230769230769,46.82,52.95890410958904;;;;;;
52.38461538461539,47.405,53.63013698630137;;;;;;
53.07692307692308,47.99,54.3013698630137;;;;;;
53.76923076923077,48.575,54.97260273972603;;;;;;
54.46153846153846,49.16,55.64383561643836;;;;;;
55.15384615384615,49.335,56.31506849315068;;;;;;
55.84615384615385,49.92,56.986301369863014;;;;;;
56.53846153846154,50.04,57.657534246575345;;;;;;
57.23076923076923,50.625,58.32876712328767;;;;;;
57.92307692307692,50.735,59;;;;;;
58.61538461538461,51.32,59.67123287671233;;;;;;
59.30769230769231,51.905,60.342465753424655;;;;;;
60,52.49,61.013698630136986;;;;;;
60.69230769230769,53.035,61.68493150684932;;;;;;
61.38461538461539,53.12,60.986301369863014;;;;;;
62.07692307692308,53.705,61.657534246575345;;;;;;
62.76923076923077,54.29,62.32876712328767;;;;;;
63.46153846153846,54.875,63;;;;;;
64.15384615384616,55.055,63.67123287671233;;;;;;
64.84615384615384,55.635,64.34246575342466;;;;;;
65.53846153846153,56.215,64.12328767123287;;;;;;
66.23076923076923,56.755,63.32876712328767;;;;;;
66.92307692307692,57.335,64;;;;;;
67.61538461538461,57.915,64.67123287671232;;;;;;
68.3076923076923,57.945,63.83561643835616;;;;;;
69,58.525,64.5068493150685;;;;;;
69.6923076923077,58.16,65.17808219178082;;;;;;
70.38461538461539,58.74,65.84931506849315;;;;;;
71.07692307692308,59.32,66.52054794520548;;;;;;
71.76923076923077,59.385,65.61643835616438;;;;;;
72.42307692307692,59.385,65.83561643835617;;;;;;
73.07692307692308,59.52,66.5068493150685;;;;;;
73.73076923076923,60.1,65.56164383561644;;;;;;
74.38461538461539,60.68,64.6027397260274;;;;;;
70.42307692307692,61.26,65.21917808219177;;;;;;
71.07692307692308,61.84,65.89041095890411;;;;;;
71.73076923076923,61.805,65.08219178082192;;;;;;
72.38461538461539,61.605,65.75342465753425;;;;;;
73.03846153846153,62.18,66.42465753424658;;;;;;
70.07692307692308,62.13,67.0958904109589;;;;;;
70.73076923076923,62.705,67.76712328767124;;;;;;
71.38461538461539,63.28,68.43835616438356;;;;;;
72.03846153846153,63.855,67.91780821917808;;;;;;
72.6923076923077,64.425,66.82191780821918;;;;;;
70.65384615384616,64.995,67.4931506849315;;;;;;
71.3076923076923,64.905,68.16438356164383;;;;;;
71.96153846153847,65.47,68.83561643835617;;;;;;
72.57692307692308,65.98,69.5068493150685;;;;;;
73.1923076923077,65.875,70.17808219178082;;;;;;
73.8076923076923,65.825,70.84931506849315;;;;;;
74.42307692307692,66.39,69.65753424657534;;;;;;
75.03846153846153,66.27,70.21917808219177;;;;;;
75.65384615384616,66.835,70.89041095890411;;;;;;
76.26923076923077,67.4,71.56164383561644;;;;;;
76.88461538461539,67.965,72.23287671232876;;;;;;
77.5,67.825,72.9041095890411;;;;;;
78.11538461538461,66.965,71.63013698630137;;;;;;
78.73076923076923,67.525,72.3013698630137;;;;;;
79.34615384615384,68.085,72.97260273972603;;;;;;
79.96153846153847,68.645,73.64383561643835;;;;;;
80.57692307692308,68.475,74.31506849315069;;;;;;
81.1923076923077,69.03,74.98630136986301;;;;;;
81.8076923076923,69.5,75.65753424657534;;;;;;
82.42307692307692,70.055,76.32876712328768;;;;;;
83.03846153846153,69.86,77;;;;;;
83.65384615384616,70.415,77.67123287671232;;;;;;
84.26923076923077,70.97,78.34246575342466;;;;;;
84.88461538461539,71.525,78.86301369863014;;;;;;
85.5,71.31,79.53424657534246;;;;;;
86.11538461538461,71.865,80.20547945205479;;;;;;
86.73076923076923,72.42,80.87671232876713;;;;;;
87.34615384615384,72.975,81.53424657534246;;;;;;
87.96153846153847,73.53,82.1917808219178;;;;;;
88.57692307692308,74.085,81.79166666666667;;;;;;
89.1923076923077,73.84,82.44444444444444;;;;;;
89.8076923076923,74.265,83.09722222222223;;;;;;
90.42307692307692,74.01,83.75;;;;;;
85.57692307692308,74.565,84.40277777777777;;;;;;
86.1923076923077,75.11,85.05555555555556;;;;;;
86.8076923076923,74.015,85.70833333333333;;;;;;
87.42307692307692,74.56,86.36111111111111;;;;;;
88.03846153846153,75.105,87.01388888888889;;;;;;
88.65384615384616,75.65,87.66666666666667;;;;;;
89.26923076923077,75.35,88.31944444444444;;;;;;
89.88461538461539,75.045,88.97222222222223;;;;;;
84.3076923076923,75.14,89.625;;;;;;
84.92307692307692,75.68,90.27777777777777;;;;;;
85.53846153846153,76.22,90.93055555555556;;;;;;
86.15384615384616,76.76,91.58333333333333;;;;;;
86.76923076923077,76.45,90.55555555555556;;;;;;
87.38461538461539,76.985,91.20833333333333;;;;;;
88,77.52,91.83333333333333;;;;;;
88.61538461538461,78.055,92.48611111111111;;;;;;
89.23076923076923,78.59,93.13888888888889;;;;;;
89.84615384615384,79.125,93.79166666666667;;;;;;
90.46153846153847,79.66,92.52777777777777;;;;;;
91.07692307692308,80.195,93.18055555555556;;;;;;
91.6923076923077,80.73,93.83333333333333;;;;;;
92.3076923076923,80.74874371859296,94.48611111111111;;;;;;
92.92307692307692,81.28140703517587,95.13888888888889;;;;;;
93.53846153846153,81.8140703517588,95.79166666666667;;;;;;
94.15384615384616,82.34673366834171,96.44444444444444;;;;;;
87.53846153846153,82.87939698492463,97.09722222222223;;;;;;
80.88461538461539,83.41206030150754,97.75;;;;;;
81.5,83.94472361809045,98.40277777777777;;;;;;
74.76923076923077,84.47738693467336,99.05555555555556;;;;;;
75.38461538461539,83.22613065326634,99.55555555555556;;;;;;
76,82.78391959798995,100.19444444444444;;;;;;
76.61538461538461,83.31155778894473,100.83333333333333;;;;;;
77.23076923076923,82.85929648241206,101.47222222222223;;;;;;
77.84615384615384,83.38693467336684,96.66666666666667;;;;;;
78.46153846153847,83.63819095477388,96.20833333333333;;;;;;
79.07692307692308,83.55778894472361,96.83333333333333;;;;;;
79.6923076923077,84.08040201005025,94.69444444444444;;;;;;
80.3076923076923,83.88442211055276,93.51388888888889;;;;;;
80.92307692307692,84.4070351758794,94.13888888888889;;;;;;
81.53846153846153,84.92462311557789,94.76388888888889;;;;;;
82.15384615384616,84.59798994974874,95.38888888888889;;;;;;
82.76923076923077,84.14572864321607,96.01388888888889;;;;;;
83.38461538461539,84.19095477386935,96.63888888888889;;;;;;
84,84.1859296482412,97.26388888888889;;;;;;
84.61538461538461,83.678391959799,97.88888888888889;;;;;;
85.23076923076923,84.19095477386935,95.625;;;;;;
85.84615384615384,84.7035175879397,95.04166666666667;;;;;;
86.46153846153847,83.96984924623115,95.66666666666667;;;;;;
87.03846153846153,83.42211055276383,96.27777777777777;;;;;;
87.61538461538461,83.93467336683418,95.13888888888889;;;;;;
88.1923076923077,84.4070351758794,95.75;;;;;;
88.76923076923077,82.86934673366834,96.34722222222223;;;;;;
89.34615384615384,83.37688442211055,93.95833333333333;;;;;;
89.92307692307692,82.79899497487438,94.55555555555556;;;;;;
90.5,82.77889447236181,95.02777777777777;;;;;;
91.07692307692308,83.28643216080403,95.61111111111111;;;;;;
91.65384615384616,83.79396984924622,96.19444444444444;;;;;;
92.23076923076923,82.70854271356784,96.77777777777777;;;;;;
92.8076923076923,82.10552763819095,97.36111111111111;;;;;;
93.38461538461539,82.61306532663316,97.94444444444444;;;;;;
93.96153846153847,81.54773869346734,98.52777777777777;;;;;;
94.53846153846153,82.05527638190955,99.11111111111111;;;;;;
95.11538461538461,81.96984924623115,99.69444444444444;;;;;;
95.6923076923077,82.11557788944724,100.27777777777777;;;;;;
96.26923076923077,81.65829145728644,100.86111111111111;;;;;;
96.84615384615384,82.16582914572864,101.44444444444444;;;;;;
97.42307692307692,82.56281407035176,102.02777777777777;;;;;;
98,83.06532663316582,102.61111111111111;;;;;;
98.57692307692308,83.5678391959799,103.19444444444444;;;;;;
99.15384615384616,81.78894472361809,103.77777777777777;;;;;;
99.73076923076923,81.58291457286433,104.36111111111111;;;;;;
100.3076923076923,82.08040201005025,104.94444444444444;;;;;;
100.88461538461539,82.57788944723617,105.52777777777777;;;;;;
101.46153846153847,83.07035175879398,106.11111111111111;;;;;;
102.03846153846153,83.39195979899498,106.69444444444444;;;;;;
102.61538461538461,83.88442211055276,107.27777777777777;;;;;;
98.61538461538461,84.37688442211055,107.86111111111111;;;;;;
99.1923076923077,84.86934673366834,108.44444444444444;;;;;;
99.73076923076923,85.36180904522612,108.34722222222223;;;;;;
100.26923076923077,85.84924623115577,108.93055555555556;;;;;;
100.8076923076923,86.33668341708542,109.51388888888889;;;;;;
101.34615384615384,86.82412060301507,110.09722222222223;;;;;;
101.88461538461539,87.31155778894473,110.68055555555556;;;;;;
102.42307692307692,87.79899497487438,111.26388888888889;;;;;;
102.96153846153847,88.28643216080403,111.84722222222223;;;;;;
103.5,88.64824120603015,112.41666666666667;;;;;;
104.03846153846153,88.8643216080402,112.98611111111111;;;;;;
104.57692307692308,89.35175879396985,112.86111111111111;;;;;;
105.11538461538461,89.8391959798995,113.41666666666667;;;;;;
105.65384615384616,90.32663316582915,113.97222222222223;;;;;;
106.1923076923077,90.8140703517588,114.52777777777777;;;;;;
106.73076923076923,91.30150753768844,115.06944444444444;;;;;;
107.26923076923077,90.50753768844221,115.61111111111111;;;;;;
107.8076923076923,90.26130653266331,115.54166666666667;;;;;;
108.34615384615384,90.74874371859296,116.08333333333333;;;;;;
108.88461538461539,91.23618090452261,116.625;;;;;;
109.42307692307692,90.31155778894473,117.16666666666667;;;;;;
109.96153846153847,90.79899497487438,117.70833333333333;;;;;;
110.5,91.28140703517587,118.25;;;;;;
111.03846153846153,90.41206030150754,118.79166666666667;;;;;;
111.57692307692308,90.89447236180905,119.33333333333333;;;;;;
112.11538461538461,90.24120603015075,119.875;;;;;;
112.65384615384616,89.84343434343434,120.41666666666667;;;;;;
112.15384615384616,89.98989898989899,120.95833333333333;;;;;;
112.6923076923077,89.08080808080808,121.5;;;;;;
113.23076923076923,89.56060606060606,122.04166666666667;;;;;;
113.76923076923077,90.04040404040404,122.58333333333333;;;;;;
114.3076923076923,90.52020202020202,123.125;;;;;;
114.84615384615384,89.63131313131314,123.45833333333333;;;;;;
115.38461538461539,89.57070707070707,124;;;;;;
115.92307692307692,90.05050505050505,124.54166666666667;;;;;;
116.46153846153847,90.53030303030303,125.08333333333333;;;;;;
117,90.71212121212122,125.625;;;;;;
117.53846153846153,90.83333333333333,126.16666666666667;;;;;;
118.07692307692308,90.66666666666667,126.70833333333333;;;;;;
118.61538461538461,91.13636363636364,127.25;;;;;;
119.15384615384616,91.6010101010101,127.79166666666667;;;;;;
119.6923076923077,90.31313131313131,128.33333333333334;;;;;;
120.23076923076923,90.77272727272727,128.875;;;;;;
120.76923076923077,91.22727272727273,129.41666666666666;;;;;;
121.3076923076923,90.24747474747475,129.95833333333334;;;;;;
121.84615384615384,90.6969696969697,130.5;;;;;;
122.38461538461539,91.14646464646465,131.04166666666666;;;;;;
122.88461538461539,91.5959595959596,124.06944444444444;;;;;;
119.57692307692308,91.60606060606061,124.59722222222223;;;;;;
120.07692307692308,92.05555555555556,125.11111111111111;;;;;;
120.57692307692308,91.04545454545455,121.75;;;;;;
121.07692307692308,91.4949494949495,113.02777777777777;;;;;;
121.57692307692308,91.94444444444444,113.52777777777777;;;;;;
122.07692307692308,92.39393939393939,111.75;;;;;;
122.57692307692308,92.52020202020202,112.25;;;;;;
123.07692307692308,92.96969696969697,112.75;;;;;;
123.57692307692308,93.3030303030303,113.23611111111111;;;;;;
124.07692307692308,93.32323232323232,109.61111111111111;;;;;;
124.57692307692308,93.76767676767676,110.09722222222223;;;;;;
125.07692307692308,92.05555555555556,110.58333333333333;;;;;;
125.57692307692308,91.14141414141415,111.06944444444444;;;;;;
126.07692307692308,91.53030303030303,111.55555555555556;;;;;;
126.53846153846153,91.13131313131314,112.04166666666667;;;;;;
127,91.32323232323232,112.51388888888889;;;;;;
127.46153846153847,91.76767676767676,112.98611111111111;;;;;;
127.92307692307692,87.24747474747475,113.45833333333333;;;;;;
128.3846153846154,87.6919191919192,113.93055555555556;;;;;;
128.84615384615384,87.01010101010101,114.40277777777777;;;;;;
129.30769230769232,87.45454545454545,114.875;;;;;;
129.76923076923077,87.89393939393939,115.34722222222223;;;;;;
130.23076923076923,88.33333333333333,115;;;;;;
130.69230769230768,88.77272727272727,115.47222222222223;;;;;;
131.15384615384616,89.21212121212122,115.94444444444444;;;;;;
119.61538461538461,88.66161616161617,116.41666666666667;;;;;;
120.07692307692308,89.0959595959596,116.88888888888889;;;;;;
120.53846153846153,88.01515151515152,117.36111111111111;;;;;;
121,88.44444444444444,117.81944444444444;;;;;;
121.46153846153847,88.44949494949495,118.27777777777777;;;;;;
121.92307692307692,88.8030303030303,118.73611111111111;;;;;;
122.38461538461539,89.23232323232324,119.19444444444444;;;;;;
122.84615384615384,89.66161616161617,119.65277777777777;;;;;;
123.3076923076923,90.08585858585859,120.09722222222223;;;;;;
123.76923076923077,90.51010101010101,120.54166666666667;;;;;;
124.23076923076923,90.93434343434343,120.98611111111111;;;;;;
124.6923076923077,91.35858585858585,121.43055555555556;;;;;;
125.15384615384616,91.78282828282828,121.875;;;;;;
125.61538461538461,91.57070707070707,121.86111111111111;;;;;;
126.07692307692308,91.9949494949495,122.30555555555556;;;;;;
126.53846153846153,92.41919191919192,122.75;;;;;;
120.96153846153847,92.84343434343434,123.19444444444444;;;;;;
121.42307692307692,93.26767676767676,123.63888888888889;;;;;;
121.8076923076923,93.6919191919192,124.08333333333333;;;;;;
122.26923076923077,94.11616161616162,124.52777777777777;;;;;;
122.73076923076923,94.53535353535354,124.97222222222223;;;;;;
123.1923076923077,94.95454545454545,125.41666666666667;;;;;;
123.65384615384616,95.36868686868686,125.86111111111111;;;;;;
124.11538461538461,95.78282828282828,126.30555555555556;;;;;;
124.57692307692308,96.1969696969697,126.75;;;;;;
125.03846153846153,96.61111111111111,122.86111111111111;;;;;;
125.46153846153847,97.02525252525253,123.30555555555556;;;;;;
125.88461538461539,97.31313131313131,123.75;;;;;;
126.3076923076923,97.72727272727273,124.18055555555556;;;;;;
126.73076923076923,98.14141414141415,121.56338028169014;;;;;;
127.15384615384616,98.55555555555556,121.98591549295774;;;;;;
127.57692307692308,98.4090909090909,121.66197183098592;;;;;;
122.11538461538461,98.82323232323232,122.08450704225352;;;;;;
122.53846153846153,99.23737373737374,122.50704225352112;;;;;;
109.65384615384616,99.65151515151516,122.92957746478874;;;;;;
110.07692307692308,100.06565656565657,123.35211267605634;;;;;;
110.5,100.47979797979798,123.77464788732394;;;;;;
110.92307692307692,100.77272727272727,124.02816901408451;;;;;;
111.34615384615384,101.18686868686869,124.45070422535211;;;;;;
111.76923076923077,101.6010101010101,124.7605633802817;;;;;;
112.1923076923077,102.01515151515152,125.1830985915493;;;;;;
112.61538461538461,102.42929292929293,125.59154929577464;;;;;;
113.03846153846153,102.84343434343434,126;;;;;;
113.46153846153847,103.25757575757575,126.40845070422536;;;;;;
113.88461538461539,103.67171717171718,126.8169014084507;;;;;;
114.3076923076923,104.08585858585859,127.22535211267606;;;;;;
114.73076923076923,104.4949494949495,127.63380281690141;;;;;;
115.15384615384616,104.9040404040404,128.04225352112675;;;;;;
115.57692307692308,105.31313131313131,128.45070422535213;;;;;;
116,105.72222222222223,128.8450704225352;;;;;;
116.42307692307692,105.8080808080808,129.2394366197183;;;;;;
116.84615384615384,102.58080808080808,129.6338028169014;;;;;;
117.26923076923077,102.98484848484848,130.0281690140845;;;;;;
117.6923076923077,103.38383838383838,130.42253521126761;;;;;;
118.11538461538461,101.93434343434343,128.43661971830986;;;;;;
118.53846153846153,101.87373737373737,128.83098591549296;;;;;;
118.96153846153847,102.27272727272727,126.19718309859155;;;;;;
119.38461538461539,102.11616161616162,126.59154929577464;;;;;;
112.84615384615384,102.15656565656566,126.98591549295774;;;;;;
113.26923076923077,100.0909090909091,127.38028169014085;;;;;;
113.6923076923077,100.48989898989899,124.45070422535211;;;;;;
114.11538461538461,100.55050505050505,124.84507042253522;;;;;;
114.53846153846153,100.64646464646465,125.2394366197183;;;;;;
114.96153846153847,101.04040404040404,122.02816901408451;;;;;;
115.38461538461539,101.43434343434343,122.4225352112676;;;;;;
115.8076923076923,101.82828282828282,122.8169014084507;;;;;;
116.23076923076923,102.22222222222223,123.21126760563381;;;;;;
116.65384615384616,102.61616161616162,119.77464788732394;;;;;;
117.07692307692308,103.01010101010101,120.16901408450704;;;;;;
117.5,103.3989898989899,120.56338028169014;;;;;;
115.23076923076923,103.78787878787878,120.95774647887323;;;;;;
115.65384615384616,104.17676767676768,117.5774647887324;;;;;;
116.07692307692308,104.56565656565657,117.97183098591549;;;;;;
116.5,104.95454545454545,117.29577464788733;;;;;;
116.92307692307692,105.13131313131314,117.69014084507042;;;;;;
117.34615384615384,105.52020202020202,118.08450704225352;;;;;;
117.76923076923077,104.76767676767676,118.47887323943662;;;;;;
118.1923076923077,105.15656565656566,118.87323943661971;;;;;;
118.61538461538461,104.85353535353535,119.26760563380282;;;;;;
119.03846153846153,105.24242424242425,119.66197183098592;;;;;;
119.46153846153847,104.63131313131314,116.22535211267606;;;;;;
119.88461538461539,105.01515151515152,112.6056338028169;;;;;;
120.3076923076923,105.28282828282828,113;;;;;;
120.73076923076923,104.64141414141415,113.3943661971831;;;;;;
121.15384615384616,103.76262626262626,113.78873239436619;;;;;;
121.57692307692308,104.14646464646465,114.1830985915493;;;;;;
122,102.85858585858585,114.5774647887324;;;;;;
122.42307692307692,102.62626262626263,114.97183098591549;;;;;;
122.84615384615384,103.01010101010101,113.80281690140845;;;;;;
123.26923076923077,102.36363636363636,114.19718309859155;;;;;;
123.6923076923077,102.74747474747475,114.59154929577464;;;;;;
124.11538461538461,103.13131313131314,114.98591549295774;;;;;;
124.53846153846153,103.51515151515152,115.38028169014085;;;;;;
124.96153846153847,103.68686868686869,115.25352112676056;;;;;;
125.38461538461539,104.07070707070707,115.64788732394366;;;;;;
125.8076923076923,104.45454545454545,116.04225352112677;;;;;;
126.23076923076923,104.83838383838383,116.43661971830986;;;;;;
126.65384615384616,105.22222222222223,113.83098591549296;;;;;;
127.07692307692308,105.5050505050505,114.22535211267606;;;;;;
127.5,105.88888888888889,114.61971830985915;;;;;;
127.92307692307692,104.1919191919192,115.01408450704226;;;;;;
128.34615384615384,102.0050505050505,115.40845070422536;;;;;;
128.76923076923077,102.37878787878788,115.80281690140845;;;;;;
118.23076923076923,102.76262626262626,116.19718309859155;;;;;;
118.65384615384616,102.58080808080808,116.59154929577464;;;;;;
119.07692307692308,102.96464646464646,116.98591549295774;;;;;;
119.5,103.34848484848484,117.38028169014085;;;;;;
119.76923076923077,103.61616161616162,117.77464788732394;;;;;;
120.1923076923077,104,118.16901408450704;;;;;;
120.61538461538461,103.45454545454545,118.3943661971831;;;;;;
121.03846153846153,103.83838383838383,118.78873239436619;;;;;;
121.46153846153847,104.22222222222223,119.1830985915493;;;;;;
121.88461538461539,104.60606060606061,119.5774647887324;;;;;;
122.3076923076923,104.98989898989899,119.97183098591549;;;;;;
122.73076923076923,105.37373737373737,120.36619718309859;;;;;;
123.15384615384616,104.85858585858585,120.7605633802817;;;;;;
123.57692307692308,105.24242424242425,121.15492957746478;;;;;;
124,105.62626262626263,121.54929577464789;;;;;;
124.42307692307692,105.70707070707071,121.94366197183099;;;;;;
122.5,106.0909090909091,121.80281690140845;;;;;;
122.92307692307692,106.47474747474747,122.19718309859155;;;;;;
123.34615384615384,106.85858585858585,122.59154929577464;;;;;;
123.76923076923077,107.24242424242425,122.98591549295774;;;;;;
124.1923076923077,107.62626262626263,123.38028169014085;;;;;;
124.61538461538461,108.01010101010101,123.77464788732394;;;;;;
125.03846153846153,108.25757575757575,124.16901408450704;;;;;;
125.46153846153847,108.42424242424242,124.56338028169014;;;;;;
125.88461538461539,108.43939393939394,124.95774647887323;;;;;;
126.3076923076923,108.82323232323232,125.35211267605634;;;;;;
126.73076923076923,109.20707070707071,125.74647887323944;;;;;;
127.15384615384616,109.5909090909091,126.14084507042253;;;;;;
127.57692307692308,109.97474747474747,126.53521126760563;;;;;;
128,110.35858585858585,126.92957746478874;;;;;;
128.42307692307693,110.74242424242425,127.32394366197182;;;;;;
128.84615384615384,110.28787878787878,127.71830985915493;;;;;;
129.26923076923077,110.67171717171718,128.11267605633802;;;;;;
125.6923076923077,111.05555555555556,127.14084507042253;;;;;;
126.11538461538461,109.88383838383838,127.53521126760563;;;;;;
126.53846153846153,110.20202020202021,127.92957746478874;;;;;;
126.96153846153847,110.58585858585859,128.32394366197184;;;;;;
127.38461538461539,109.71212121212122,128.71830985915494;;;;;;
127.8076923076923,110.0909090909091,129.11267605633802;;;;;;
128.23076923076923,108.4949494949495,129.50704225352112;;;;;;
128.65384615384616,108,127.52112676056338;;;;;;
129.07692307692307,107.66161616161617,127.91549295774648;;;;;;
129.5,108.03030303030303,128.30985915492957;;;;;;
129.92307692307693,108.3989898989899,128.70422535211267;;;;;;
123.73076923076923,107.51010101010101,129.09859154929578;;;;;;
124.15384615384616,107.87878787878788,129.49295774647888;;;;;;
124.57692307692308,108.18686868686869,126.45070422535211;;;;;;
125,108.55555555555556,126.84507042253522;;;;;;
125.42307692307692,108.92424242424242,127.2394366197183;;;;;;
125.84615384615384,107.54040404040404,127.63380281690141;;;;;;
126.26923076923077,107.04040404040404,128.0281690140845;;;;;;
126.6923076923077,106.88383838383838,128.42253521126761;;;;;;
127.11538461538461,106.04040404040404,127.77464788732394;;;;;;
127.53846153846153,105.43939393939394,128.16901408450704;;;;;;
127.96153846153847,103.54040404040404,127.35211267605634;;;;;;
128.3846153846154,103.9040404040404,127.74647887323944;;;;;;
128.80769230769232,104.26767676767676,128.14084507042253;;;;;;
129.23076923076923,104.63131313131314,128.53521126760563;;;;;;
129.65384615384616,104.08585858585859,128.92957746478874;;;;;;
130.07692307692307,103.4949494949495,129.32394366197184;;;;;;
130.5,102.31818181818181,129.71830985915494;;;;;;
130.92307692307693,100.25888324873097,127.43661971830986;;;;;;
131.34615384615384,100.61421319796955,127.83098591549296;;;;;;
128.07692307692307,100.96954314720813,128.22535211267606;;;;;;
128.5,101.3248730964467,128.61971830985917;;;;;;
128.92307692307693,101.18274111675127,129.01408450704224;;;;;;
129.34615384615384,101.53807106598985,129.40845070422534;;;;;;
129.76923076923077,100.84263959390863,129.80281690140845;;;;;;
130.19230769230768,101.19796954314721,130.19718309859155;;;;;;
130.6153846153846,101.55329949238579,130.59154929577466;;;;;;
131.03846153846155,101.90862944162437,130.98591549295776;;;;;;
129.34615384615384,101.13197969543147,131.38028169014083;;;;;;
117.3076923076923,101.49238578680203,127.40845070422536;;;;;;
117.73076923076923,101.8527918781726,127.80281690140845;;;;;;
118.15384615384616,102.21319796954315,128.19718309859155;;;;;;
118.57692307692308,100.8984771573604,128.59154929577466;;;;;;
