Blue Lot,Yellow Lot,Green Lot,Teal Lot,Garages,Overall Occupancy
40.17857142857143,44.44444444444444,40.74074074074074,40,0,40.51094890510949
40.17857142857143,44.44444444444444,40.74074074074074,40,0,40.51094890510949
40.17857142857143,44.44444444444444,40.74074074074074,40,0,40.51094890510949
40.17857142857143,44.44444444444444,40.74074074074074,40,0,40.51094890510949
40.17857142857143,44.44444444444444,40.74074074074074,40,0,40.51094890510949
40.17857142857143,44.44444444444444,40.74074074074074,40,0,40.51094890510949
40.17857142857143,44.44444444444444,40.74074074074074,40,0,40.51094890510949
40.17857142857143,44.44444444444444,40.74074074074074,40,0,40.51094890510949
40.17857142857143,44.44444444444444,40.74074074074074,40,0,40.51094890510949
40.17857142857143,44.44444444444444,40.74074074074074,40,0,40.51094890510949
40.17857142857143,44.44444444444444,40.74074074074074,40,0,40.51094890510949
40.17857142857143,44.44444444444444,40.74074074074074,40,0,40.51094890510949
40.17857142857143,44.44444444444444,40.74074074074074,40,0,40.51094890510949
40.17857142857143,44.44444444444444,40.74074074074074,40,0,40.51094890510949
40.17857142857143,44.44444444444444,40.74074074074074,40,0,40.51094890510949
40.17857142857143,44.44444444444444,40.74074074074074,40,0,40.51094890510949
40.17857142857143,44.44444444444444,40.74074074074074,40,0,40.51094890510949
40.17857142857143,44.44444444444444,40.74074074074074,40,0,40.51094890510949
40.17857142857143,44.44444444444444,40.74074074074074,40,0,40.51094890510949
40.17857142857143,44.44444444444444,40.74074074074074,40,0,40.51094890510949
40.17857142857143,44.44444444444444,40.74074074074074,40,0,40.51094890510949
40.17857142857143,44.44444444444444,40.74074074074074,40,0,40.51094890510949
40.17857142857143,44.44444444444444,40.74074074074074,40,0,40.51094890510949
40.17857142857143,44.44444444444444,40.74074074074074,40,0,40.51094890510949
40.17857142857143,44.44444444444444,40.74074074074074,40,0,40.51094890510949
40.17857142857143,44.44444444444444,40.74074074074074,40,0,40.51094890510949
40.17857142857143,44.44444444444444,40.74074074074074,40,0,40.51094890510949
40.17857142857143,44.44444444444444,40.74074074074074,40,0,40.51094890510949
40.17857142857143,44.44444444444444,40.74074074074074,40,0,40.51094890510949
40.17857142857143,44.44444444444444,40.74074074074074,40,0,40.51094890510949
40.17857142857143,44.44444444444444,40.74074074074074,40,0,40.51094890510949
40.17857142857143,44.44444444444444,40.74074074074074,40,0,40.51094890510949
40.17857142857143,44.44444444444444,40.74074074074074,40,0,40.51094890510949
40.17857142857143,44.44444444444444,40.74074074074074,40,0,40.51094890510949
40.17857142857143,44.44444444444444,40.74074074074074,41.11111111111111,0,40.87591240875913
40.17857142857143,44.44444444444444,40.74074074074074,41.11111111111111,0,40.87591240875913
40.17857142857143,44.44444444444444,40.74074074074074,41.11111111111111,0,40.87591240875913
40.17857142857143,44.44444444444444,40.74074074074074,41.11111111111111,0,40.87591240875913
40.17857142857143,44.44444444444444,40.74074074074074,41.11111111111111,0,40.87591240875913
40.17857142857143,44.44444444444444,40.74074074074074,41.11111111111111,0,40.87591240875913
40.17857142857143,44.44444444444444,40.74074074074074,41.11111111111111,0,40.87591240875913
40.17857142857143,44.44444444444444,40.74074074074074,41.11111111111111,0,40.87591240875913
40.17857142857143,44.44444444444444,40.74074074074074,41.11111111111111,0,40.87591240875913
41.07142857142857,44.44444444444444,40.74074074074074,41.11111111111111,0,41.24087591240876
41.07142857142857,44.44444444444444,42.592592592592595,41.11111111111111,0,41.605839416058394
41.07142857142857,44.44444444444444,42.592592592592595,41.11111111111111,0,41.605839416058394
41.07142857142857,44.44444444444444,42.592592592592595,41.11111111111111,0,41.605839416058394
41.07142857142857,44.44444444444444,42.592592592592595,41.11111111111111,0,41.605839416058394
41.07142857142857,44.44444444444444,42.592592592592595,41.11111111111111,0,41.605839416058394
41.07142857142857,44.44444444444444,42.592592592592595,41.11111111111111,0,41.605839416058394
41.07142857142857,44.44444444444444,42.592592592592595,41.11111111111111,0,41.605839416058394
41.07142857142857,44.44444444444444,42.592592592592595,41.11111111111111,0,41.605839416058394
41.07142857142857,44.44444444444444,42.592592592592595,41.11111111111111,0,41.605839416058394
41.07142857142857,44.44444444444444,42.592592592592595,41.11111111111111,0,41.605839416058394
41.07142857142857,44.44444444444444,42.592592592592595,41.11111111111111,0,41.605839416058394
41.07142857142857,44.44444444444444,42.592592592592595,41.11111111111111,0,41.605839416058394
41.07142857142857,44.44444444444444,42.592592592592595,41.11111111111111,0,41.605839416058394
41.07142857142857,44.44444444444444,42.592592592592595,41.11111111111111,0,41.605839416058394
41.07142857142857,44.44444444444444,42.592592592592595,41.11111111111111,0,41.605839416058394
41.07142857142857,44.44444444444444,42.592592592592595,41.11111111111111,0,41.605839416058394
41.07142857142857,44.44444444444444,42.592592592592595,41.11111111111111,0,41.605839416058394
41.07142857142857,44.44444444444444,42.592592592592595,41.11111111111111,0,41.605839416058394
41.07142857142857,44.44444444444444,42.592592592592595,41.11111111111111,0,41.605839416058394
41.07142857142857,44.44444444444444,42.592592592592595,41.11111111111111,0,41.605839416058394
41.07142857142857,44.44444444444444,42.592592592592595,41.11111111111111,0,41.605839416058394
41.07142857142857,44.44444444444444,42.592592592592595,41.11111111111111,0,41.605839416058394
41.07142857142857,44.44444444444444,42.592592592592595,41.11111111111111,0,41.605839416058394
41.07142857142857,44.44444444444444,42.592592592592595,41.11111111111111,0,41.605839416058394
41.07142857142857,44.44444444444444,42.592592592592595,41.11111111111111,0,41.605839416058394
41.07142857142857,44.44444444444444,42.592592592592595,41.11111111111111,0,41.605839416058394
41.07142857142857,44.44444444444444,42.592592592592595,41.11111111111111,0,41.605839416058394
41.07142857142857,44.44444444444444,42.592592592592595,41.11111111111111,0,41.605839416058394
41.07142857142857,44.44444444444444,42.592592592592595,41.11111111111111,0,41.605839416058394
41.07142857142857,44.44444444444444,42.592592592592595,41.11111111111111,0,41.605839416058394
41.07142857142857,44.44444444444444,42.592592592592595,41.11111111111111,0,41.605839416058394
41.07142857142857,44.44444444444444,42.592592592592595,41.11111111111111,0,41.605839416058394
41.07142857142857,44.44444444444444,42.592592592592595,41.11111111111111,0,41.605839416058394
