Blue Lot,Yellow Lot,Green Lot,Teal Lot,Garages,Overall Occupancy
40,40.38461538461539,40.243902439024396,40.69767441860465,0,40.294117647058826
40,40.38461538461539,40.243902439024396,40.69767441860465,0,40.294117647058826
40,40.38461538461539,40.243902439024396,40.69767441860465,0,40.294117647058826
40,40.38461538461539,40.243902439024396,40.69767441860465,0,40.294117647058826
40,40.38461538461539,40.243902439024396,40.69767441860465,0,40.294117647058826
40,40.38461538461539,40.243902439024396,40.69767441860465,0,40.294117647058826
40,40.38461538461539,40.243902439024396,40.69767441860465,0,40.294117647058826
40,40.38461538461539,40.243902439024396,40.69767441860465,0,40.294117647058826
40,40.38461538461539,40.243902439024396,40.69767441860465,0,40.294117647058826
40,40.38461538461539,40.243902439024396,40.69767441860465,0,40.294117647058826
40,40.38461538461539,40.243902439024396,40.69767441860465,0,40.294117647058826
40,40.38461538461539,40.243902439024396,40.69767441860465,0,40.294117647058826
40,40.38461538461539,40.243902439024396,40.69767441860465,0,40.294117647058826
40,40.38461538461539,40.243902439024396,40.69767441860465,0,40.294117647058826
40,40.38461538461539,40.243902439024396,40.69767441860465,0,40.294117647058826
40,40.38461538461539,40.243902439024396,40.69767441860465,0,40.294117647058826
40,40.38461538461539,40.243902439024396,40.69767441860465,0,40.294117647058826
40,40.38461538461539,40.243902439024396,40.69767441860465,0,40.294117647058826
40,40.38461538461539,40.243902439024396,40.69767441860465,0,40.294117647058826
40,40.38461538461539,40.243902439024396,40.69767441860465,0,40.294117647058826
40,40.38461538461539,40.243902439024396,40.69767441860465,0,40.294117647058826
40,40.38461538461539,40.243902439024396,40.69767441860465,0,40.294117647058826
40,40.38461538461539,40.243902439024396,40.69767441860465,0,40.294117647058826
40,40.38461538461539,40.243902439024396,40.69767441860465,0,40.294117647058826
40,40.38461538461539,40.243902439024396,40.69767441860465,0,40.294117647058826
40,40.38461538461539,40.243902439024396,40.69767441860465,0,40.294117647058826
40,40.38461538461539,40.243902439024396,40.69767441860465,0,40.294117647058826
40,40.38461538461539,40.243902439024396,40.69767441860465,0,40.294117647058826
40,40.38461538461539,40.243902439024396,40.69767441860465,0,40.294117647058826
40,40.38461538461539,40.243902439024396,40.69767441860465,0,40.294117647058826
40,40.38461538461539,40.243902439024396,40.69767441860465,0,40.294117647058826
40,40.38461538461539,40.243902439024396,40.69767441860465,0,40.294117647058826
40,40.38461538461539,40.243902439024396,41.86046511627907,0,40.588235294117645
40,40.38461538461539,40.243902439024396,41.86046511627907,0.7936507936507936,40.588235294117645
40,40.38461538461539,40.243902439024396,41.86046511627907,0.7936507936507936,40.588235294117645
40,40.38461538461539,40.243902439024396,41.86046511627907,0.7936507936507936,40.588235294117645
40,40.38461538461539,40.243902439024396,41.86046511627907,0.7936507936507936,40.588235294117645
40,40.38461538461539,40.243902439024396,41.86046511627907,0.7936507936507936,40.588235294117645
40,40.38461538461539,40.243902439024396,41.86046511627907,0.7936507936507936,40.588235294117645
40,40.38461538461539,40.243902439024396,41.86046511627907,0.7936507936507936,40.588235294117645
40,40.38461538461539,40.243902439024396,41.86046511627907,0.7936507936507936,40.588235294117645
40,40.38461538461539,40.243902439024396,41.86046511627907,0.7936507936507936,40.588235294117645
40,40.38461538461539,40.243902439024396,41.86046511627907,0.7936507936507936,40.588235294117645
40,40.38461538461539,40.243902439024396,41.86046511627907,0.7936507936507936,40.588235294117645
40,40.38461538461539,40.243902439024396,41.86046511627907,0.7936507936507936,40.588235294117645
40,40.38461538461539,40.243902439024396,41.86046511627907,0.7936507936507936,40.588235294117645
40,40.38461538461539,40.243902439024396,41.86046511627907,0.7936507936507936,40.588235294117645
40,40.38461538461539,40.243902439024396,41.86046511627907,0.7936507936507936,40.588235294117645
40,40.38461538461539,40.243902439024396,41.86046511627907,0.7936507936507936,40.588235294117645
40,40.38461538461539,40.243902439024396,41.86046511627907,0.7936507936507936,40.588235294117645
40,40.38461538461539,40.243902439024396,41.86046511627907,0.7936507936507936,40.588235294117645
40,40.38461538461539,40.243902439024396,41.86046511627907,0.7936507936507936,40.588235294117645
40,40.38461538461539,40.243902439024396,41.86046511627907,0.7936507936507936,40.588235294117645
40,40.38461538461539,40.243902439024396,41.86046511627907,0.7936507936507936,40.588235294117645
40,40.38461538461539,40.243902439024396,41.86046511627907,0.7936507936507936,40.588235294117645
40,40.38461538461539,40.243902439024396,41.86046511627907,0.7936507936507936,40.588235294117645
40,40.38461538461539,40.243902439024396,41.86046511627907,0.7936507936507936,40.588235294117645
40,40.38461538461539,40.243902439024396,41.86046511627907,0.7936507936507936,40.588235294117645
40,40.38461538461539,40.243902439024396,41.86046511627907,0.7936507936507936,40.588235294117645
40,40.38461538461539,40.243902439024396,41.86046511627907,0.7936507936507936,40.588235294117645
40,40.38461538461539,40.243902439024396,41.86046511627907,0.7936507936507936,40.588235294117645
40,40.38461538461539,40.243902439024396,41.86046511627907,0.7936507936507936,40.588235294117645
40,40.38461538461539,40.243902439024396,41.86046511627907,0.7936507936507936,40.588235294117645
40,40.38461538461539,40.243902439024396,41.86046511627907,0.7936507936507936,40.588235294117645
40,40.38461538461539,40.243902439024396,41.86046511627907,0.7936507936507936,40.588235294117645
40,40.38461538461539,40.243902439024396,41.86046511627907,0.7936507936507936,40.588235294117645
40,40.38461538461539,40.243902439024396,41.86046511627907,0.7936507936507936,40.588235294117645
40,40.38461538461539,40.243902439024396,41.86046511627907,0.7936507936507936,40.588235294117645
40,40.38461538461539,40.243902439024396,41.86046511627907,0.7936507936507936,40.588235294117645
40,40.38461538461539,40.243902439024396,41.86046511627907,0.7936507936507936,40.588235294117645
40,40.38461538461539,40.243902439024396,41.86046511627907,0.7936507936507936,40.588235294117645
