id,income,income-group,wtp,parking-offender?,distance-parking-target,price-paid,search-time,wants-to-park,die?,reinitialize?
2150,15886.41968229991,0,3.167257906998855,false,-99,-99,27,false,true,true
2073,18937.29217781922,1,5.8793284612521735,false,-99,-99,125,false,true,true
2050,29637.68061584741,1,5.513770124106639,false,-99,-99,159,false,true,true
2170,24022.81096419829,1,4.8738947304052695,true,-99,-99,11,false,true,true
2161,30364.18305741316,1,4.225316911903636,false,-99,-99,17,false,true,true
2167,9093.11886000753,0,1.5140468053795908,true,-99,-99,14,false,true,true
2131,12976.705601994716,0,1.9826775398594731,false,-99,-99,54,false,true,true
2147,11662.004054458983,0,2.4155022551475085,false,-99,-99,37,false,true,true
2030,23893.13239819232,1,2.885727868126394,false,-99,-99,195,false,true,true
2105,27003.599003127336,1,5.655371639591711,false,-99,-99,86,false,true,true
2139,52957.70061796311,2,6.898663346091249,false,-99,-99,49,false,true,true
1922,33004.424073828115,1,3.1277032256012207,false,-99,-99,345,false,true,true
2164,12691.339059422702,0,2.7465459324243136,false,-99,-99,24,false,true,true
2062,46460.060360881595,1,3.8993252104488487,true,-99,-99,155,false,true,true
1996,5879.606762047793,0,4.3660444538465,false,-99,-99,253,false,true,true
2180,12333.166885749271,0,2.2386756304325797,false,-99,-99,10,false,true,true
1858,12938.40475052854,0,3.658029712700159,true,-99,-99,432,false,true,true
2184,20589.309500055955,1,3.6044905066805453,false,-99,-99,6,false,true,true
2067,42166.72128363035,1,3.9794341172644216,false,-99,-99,151,false,true,true
2136,14722.940267105208,0,3.218283952821304,true,-99,-99,62,false,true,true
2080,14116.346281012444,0,2.2211685448477767,false,-99,-99,128,false,true,true
1833,31085.65773401155,1,4.860610132203516,false,-99,-99,470,false,true,true
2120,17919.825698927765,1,3.806196389482249,false,-99,-99,79,false,true,true
2174,16570.04507494803,0,2.193784334152658,false,-99,-99,20,false,true,true
2036,42804.03142854448,1,3.5530252324830167,false,-99,-99,196,false,true,true
2104,29130.529809455315,1,3.9988112134958147,false,-99,-99,100,false,true,true
2060,6941.81735033983,0,2.8577743236782407,false,-99,-99,168,false,true,true
2130,19932.376470547835,1,3.755115574270924,false,-99,-99,76,false,true,true
1970,23436.540988317174,1,4.3727712725413515,false,-99,-99,301,false,true,true
2103,39922.09145615276,1,6.16810198092443,false,-99,-99,104,false,true,true
2126,7912.76893602236,0,1.0495896340349418,true,-99,-99,83,false,true,true
2159,41639.965662936585,1,3.551161030986501,false,-99,-99,46,false,true,true
2128,21991.85087323133,1,3.3546052584966057,false,-99,-99,82,false,true,true
1105,18474.6300416231,1,5.516152844756921,true,50.15974481593781,-99,65,true,true,true
1987,41554.811703535495,1,5.099790687796788,false,-99,-99,280,false,true,true
2025,39372.29008596488,1,4.227982353059729,false,-99,-99,226,false,true,true
2006,55925.39040477347,2,6.236474108596653,false,-99,-99,260,false,true,true
1974,32269.432752236422,1,5.374423944840951,true,-99,-99,309,false,true,true
2194,13046.929330080984,0,1.4985829234899597,false,-99,-99,20,false,true,true
2065,28985.044194718605,1,3.6425320319568413,false,-99,-99,176,false,true,true
2102,22020.076197228143,1,5.007652263973823,false,-99,-99,120,false,true,true
2175,40752.195343909225,1,4.56078154049774,false,-99,-99,43,false,true,true
1979,23803.15685717598,1,2.2964963251212835,false,-99,-99,303,false,true,true
2093,32664.337996205162,1,4.40071136552842,true,-99,-99,138,false,true,true
2200,18085.598113276945,1,3.3899599863487575,false,-99,-99,27,false,true,true
2114,29766.918817539306,1,6.516518733098545,false,-99,-99,121,false,true,true
899,15319.506525283807,0,1.429142506090032,false,28.116472485004234,-99,1380,true,true,false
2198,8418.05043533078,0,3.904530970395242,true,-99,-99,44,false,true,true
2209,19170.77784568088,1,3.447012968574306,false,-99,-99,30,false,true,true
2140,55877.78583605392,2,9.942889820816584,false,-99,-99,104,false,true,true
2124,20563.40255266943,1,5.882541451038269,false,-99,-99,121,false,true,true
2196,19707.700411013906,1,2.6265235603645327,false,-99,-99,47,false,true,true
2181,17593.14468860252,0,2.615180299371694,false,-99,-99,59,false,true,true
2135,22093.037286972554,1,5.60917845399996,false,-99,-99,113,false,true,true
2125,28157.28621522227,1,3.2591871067602627,false,-99,-99,128,false,true,true
1882,28478.699448757558,1,3.6249626186945894,true,-99,-99,464,false,true,true
2220,32790.5478337023,1,3.5257048807492195,true,-99,-99,8,false,true,true
2195,15733.156467775934,0,1.7299538395651537,false,-99,-99,57,false,true,true
2068,22462.14935547963,1,5.239321124497662,true,-99,-99,210,false,true,true
2223,32615.69209880843,1,5.549068223213791,true,-99,-99,11,false,true,true
2204,13364.758330571412,0,3.5908975781015537,true,-99,-99,49,false,true,true
2149,11226.001379581026,0,3.2702501704559594,false,-99,-99,107,false,true,true
2154,23843.03722415154,1,4.348644445280152,false,-99,-99,101,false,true,true
2094,24496.114044449772,1,4.349128000296175,false,-99,-99,170,false,true,true
1963,29382.67755779308,1,3.536584752646026,true,-99,-99,365,false,true,true
2042,35103.85413857113,1,3.606706490993676,false,-99,-99,252,false,true,true
2225,16725.54516560258,0,3.099693852143967,false,-99,-99,17,false,true,true
2059,22209.905535352947,1,6.5855615625915895,true,-99,-99,238,false,true,true
2061,66274.02388473305,2,6.7634336856313535,true,-99,-99,233,false,true,true
2232,21178.738832419825,1,1.7354413523707324,false,-99,-99,17,false,true,true
2122,21265.618838170987,1,4.693921173349452,false,-99,-99,154,false,true,true
2146,29321.44596650814,1,3.58657962657517,false,-99,-99,128,false,true,true
2075,44242.03540513964,1,4.46153650706584,false,-99,-99,218,false,true,true
2160,19538.895885094207,1,3.315697115017236,true,-99,-99,118,false,true,true
1972,12857.442073843431,0,2.5372917503380084,false,-99,-99,378,false,true,true
2095,17634.091101143837,0,2.813714389337991,false,-99,-99,193,false,true,true
2056,32693.355386222516,1,4.132592797352806,false,-99,-99,258,false,true,true
2038,32509.7212682105,1,4.808948895346738,true,-99,-99,278,false,true,true
2226,32877.53454132776,1,5.151964358771399,false,-99,-99,38,false,true,true
2089,29406.304937342276,1,4.2598330547160215,false,-99,-99,203,false,true,true
2041,18902.869143918622,1,5.346970801524125,false,-99,-99,281,false,true,true
2249,25037.242585032138,1,5.57747084896649,false,-99,-99,8,false,true,true
2046,34046.744481576585,1,6.425410804114667,false,-99,-99,278,false,true,true
2063,66196.9840156283,2,7.532973384289834,true,-99,-99,257,false,true,true
933,33276.23218679493,1,3.336304051104405,false,18.867962264113206,-99,39,true,true,true
2205,26749.6161519535,1,2.465036811716189,false,-99,-99,94,false,true,true
2157,29413.352672950125,1,5.12089967121062,false,-99,-99,147,false,true,true
2115,23019.956015666816,1,4.627237897072687,true,-99,-99,197,false,true,true
2228,45038.884182196234,1,3.6716368411342337,false,-99,-99,57,false,true,true
2212,25226.53571734088,1,4.837289545379463,false,-99,-99,90,false,true,true
1969,44087.30492215881,1,4.832367071680871,true,-99,-99,410,false,true,true
2246,17700.378809562724,1,4.311119227672351,false,-99,-99,29,false,true,true
2261,21355.620352933453,1,4.33520549633917,false,-99,-99,3,false,true,true
2214,37375.524809024704,1,3.493934538585852,false,-99,-99,94,false,true,true
2187,23622.31060020461,1,5.834855592835209,false,-99,-99,125,false,true,true
2087,16816.95488665775,0,1.5898827665068869,true,-99,-99,240,false,true,true
2176,32881.54991442059,1,3.709184068507467,true,-99,-99,138,false,true,true
2155,13912.602512322497,0,1.0441249553017096,false,-99,-99,164,false,true,true
2079,17154.584056762717,0,2.8476396558405934,false,-99,-99,257,false,true,true
2192,19151.125803648665,1,4.196815366454063,false,-99,-99,130,false,true,true
2026,39566.316810642755,1,4.983313818922427,true,-99,-99,340,false,true,true
2090,49351.14170846567,2,7.778267775213074,false,-99,-99,241,false,true,true
1967,44592.096087684215,1,2.881022923593631,true,-99,-99,431,false,true,true
2074,12528.502147579502,0,1.1436924495648786,false,-99,-99,273,false,true,true
2213,10867.958030166923,0,3.3551216245239526,true,-99,-99,112,false,true,true
2206,23336.841562331058,1,7.147417764288273,false,-99,-99,124,false,true,true
2268,17571.93855210123,0,4.141853335543506,false,-99,-99,14,false,true,true
2156,35839.08791495992,1,3.7302699047197074,false,-99,-99,176,false,true,true
2221,11130.362595677403,0,1.6484875689508602,false,-99,-99,94,false,true,true
2279,14557.242882989243,0,3.065954256599862,false,-99,-99,6,false,true,true
2238,26780.179104777962,1,4.114250158187948,false,-99,-99,78,false,true,true
2219,31298.13651940442,1,5.4840605799323265,true,-99,-99,109,false,true,true
2165,12208.964760725856,0,2.485466978378083,false,-99,-99,176,false,true,true
2076,15160.5291979358,0,2.285896133347349,false,-99,-99,278,false,true,true
2182,23030.91632469592,1,5.28557474759399,true,-99,-99,156,false,true,true
2271,40718.517486728866,1,4.78651163646735,false,-99,-99,21,false,true,true
2032,15351.700320841293,0,2.0823813580042714,false,-99,-99,357,false,true,true
2168,20626.094172751786,1,3.3272506497071417,false,-99,-99,181,false,true,true
2138,29906.899088246977,1,4.240037564617155,false,-99,-99,213,false,true,true
2199,7371.182212819757,0,0.9707308231744064,false,-99,-99,151,false,true,true
2108,25730.61735134646,1,3.7240751307776714,true,-99,-99,250,false,true,true
2224,34896.44866322618,1,3.8942839274171166,false,-99,-99,109,false,true,true
2078,48304.61652737479,2,5.431096746410774,false,-99,-99,289,false,true,true
2143,29176.094140928948,1,4.243141627531838,false,-99,-99,209,false,true,true
2276,15490.627747237708,0,2.1994656455960557,true,-99,-99,27,false,true,true
2280,23122.708007687022,1,3.8074423207573984,false,-99,-99,24,false,true,true
1171,26991.980345468768,1,3.5632150833030862,false,17.26267650163207,-99,48,true,true,true
2208,32440.265862889057,1,4.707122248991161,false,-99,-99,150,false,true,true
2162,13994.597439246796,0,1.5306763529464014,true,-99,-99,196,false,true,true
2252,24506.05095578947,1,4.285190756879875,false,-99,-99,76,false,true,true
2069,18455.573695555147,1,3.350502099061813,true,-99,-99,318,false,true,true
2281,13903.825845100047,0,3.0654802817089966,false,-99,-99,26,false,true,true
2188,11956.046802584095,0,4.278349382950593,true,-99,-99,174,false,true,true
2258,20922.926561065666,1,5.397874155930131,false,-99,-99,65,false,true,true
2081,16059.291913774063,0,3.2203428430605747,false,-99,-99,300,false,true,true
2193,17820.170346469302,1,1.7635867959134004,false,-99,-99,173,false,true,true
2300,21275.59726102393,1,3.083452677901192,false,-99,-99,10,false,true,true
2211,38305.34274467485,1,5.9291165015727545,false,-99,-99,153,false,true,true
2229,20271.13726516613,1,3.208963420625678,false,-99,-99,122,false,true,true
2274,59217.99753075159,2,8.88259325774745,false,-99,-99,47,false,true,true
2259,39207.33494593827,1,5.047775574061316,false,-99,-99,74,false,true,true
2309,24632.33960382189,1,3.5759318999079044,false,-99,-99,8,false,true,true
2190,14481.600568662396,0,2.387911060096642,true,-99,-99,187,false,true,true
2233,15226.441602543093,0,1.432904742232573,false,-99,-99,131,false,true,true
2203,30850.182161932353,1,4.617157630186841,false,-99,-99,185,false,true,true
2217,20806.953000145924,1,5.478600502382137,true,-99,-99,162,false,true,true
2287,19645.288339501694,1,3.7004593274323865,false,-99,-99,46,false,true,true
2277,17527.15453387688,0,2.7504334425210692,false,-99,-99,60,false,true,true
2210,50954.04564130375,2,6.604211453005299,false,-99,-99,179,false,true,true
2186,15614.41733467529,0,2.6948269969676626,false,-99,-99,204,false,true,true
2307,12547.340903071843,0,2.510226021157751,false,-99,-99,29,false,true,true
2314,45246.71911384855,1,2.804923180705011,false,-99,-99,18,false,true,true
947,41277.26147011008,1,3.0043816598332227,false,57.14017850864661,-99,128,true,true,true
2166,21727.6903024633,1,3.842478141842074,false,-99,-99,238,false,true,true
2321,49127.30828412214,2,6.782140784843964,false,-99,-99,10,false,true,true
2292,14813.787620406365,0,3.8574750339937367,true,-99,-99,53,false,true,true
2100,17128.18719403189,0,1.9759071377837583,true,-99,-99,308,false,true,true
2248,13780.905811767736,0,2.8168313703293366,true,-99,-99,123,false,true,true
2240,18547.37707462439,1,4.295069266735502,false,-99,-99,139,false,true,true
2326,52998.52161807745,2,8.205386709657333,false,-99,-99,1,false,true,true
2098,18225.401057167855,1,5.662839102427383,true,-99,-99,315,false,true,true
2304,13695.565618407356,0,1.2208198053971147,true,-99,-99,44,false,true,true
2222,65244.00234991252,2,7.598972435009069,false,-99,-99,167,false,true,true
2266,30829.441729655453,1,5.498333117663303,false,-99,-99,99,false,true,true
2178,26921.708044491545,1,3.733024635039551,true,-99,-99,231,false,true,true
2171,39237.49818538542,1,3.1525100466406286,false,-99,-99,243,false,true,true
2107,110531.52784023689,2,7.216417643030363,false,-99,-99,313,false,true,true
2323,11870.168070850872,0,2.9698731638860028,true,-99,-99,17,false,true,true
2189,16191.49937170106,0,2.2017036569361155,false,-99,-99,223,false,true,true
2153,38706.367159777,1,3.9804018247206057,false,-99,-99,264,false,true,true
2237,28893.205648292715,1,4.565452242098273,false,-99,-99,158,false,true,true
2239,10687.743258662238,0,3.5743935936345554,true,-99,-99,157,false,true,true
2230,6056.172930579385,0,2.284087479857152,true,-99,-99,166,false,true,true
2227,22688.468662966323,1,3.8711256814576442,false,-99,-99,171,false,true,true
2332,10731.730652520466,0,2.4957816026438238,false,-99,-99,16,false,true,true
2234,15784.763269988867,0,3.4955094227159793,false,-99,-99,167,false,true,true
2318,34372.94669886296,1,4.009455888893464,false,-99,-99,35,false,true,true
2250,17709.109963249957,1,5.662763098256888,true,-99,-99,141,false,true,true
2298,23581.708395456822,1,2.861846197421509,false,-99,-99,65,false,true,true
2293,34752.28356708278,1,6.055202005724255,true,-99,-99,73,false,true,true
2145,25969.29510352409,1,4.776797647331771,false,-99,-99,280,false,true,true
2275,20889.682648813738,1,6.127372770206009,false,-99,-99,99,false,true,true
2251,39950.51963864343,1,5.009573267288471,true,-99,-99,142,false,true,true
2185,52182.82814809829,2,6.52315396333931,false,-99,-99,240,false,true,true
2183,33300.89777743423,1,6.128774853942734,false,-99,-99,243,false,true,true
2354,18989.589884896184,1,5.029828077590233,true,-99,-99,3,false,true,true
2256,52946.01413239345,2,9.987076168420327,false,-99,-99,138,false,true,true
2245,34300.866979579485,1,5.80522033942338,false,-99,-99,156,false,true,true
2216,36358.78149607307,1,2.3813787335328223,true,-99,-99,211,false,true,true
2262,38587.65784753955,1,6.130805524804102,false,-99,-99,126,false,true,true
2191,36618.52134393911,1,3.7428985765552105,true,-99,-99,242,false,true,true
2362,36274.26541788006,1,4.709921996360263,false,-99,-99,1,false,true,true
1932,37981.190718634374,1,3.9657611146795824,true,-99,-99,584,false,true,true
2347,13210.043677228203,0,2.2363743064600654,false,-99,-99,16,false,true,true
2177,23894.241064689635,1,4.825413031291892,true,-99,-99,261,false,true,true
2236,22952.153093745663,1,3.657914994084236,false,-99,-99,182,false,true,true
2325,31948.276052208068,1,3.7025751117252494,false,-99,-99,43,false,true,true
2148,19939.261127392583,1,5.41944781038635,false,-99,-99,295,false,true,true
2019,18131.000541419635,1,3.001168578838208,false,-99,-99,470,false,true,true
2142,16265.305033319659,0,2.038240273668284,false,-99,-99,307,false,true,true
2324,36019.6681696796,1,3.517897957726344,false,-99,-99,54,false,true,true
2253,22366.477360482284,1,4.373422258500478,false,-99,-99,167,false,true,true
2197,23919.737862747723,1,5.924973629240356,true,-99,-99,259,false,true,true
2235,17728.60680725828,1,4.442985022907861,false,-99,-99,199,false,true,true
2369,39531.052762117935,1,5.510442811859071,false,-99,-99,14,false,true,true
2289,12185.192154310218,0,2.9301355069965065,false,-99,-99,116,false,true,true
2315,12108.209147653348,0,1.5174418304963848,false,-99,-99,88,false,true,true
2270,8703.069578740668,0,4.58760398042528,false,-99,-99,149,false,true,true
2242,19676.543561348186,1,3.306515350762584,false,-99,-99,197,false,true,true
2163,44016.872273499626,1,2.8336369836084967,true,-99,-99,306,false,true,true
2316,16860.599181751022,0,2.8863244610229715,true,-99,-99,83,false,true,true
2334,9191.258074056828,0,1.317706071569192,false,-99,-99,63,false,true,true
2179,16871.3584689152,0,2.630163992722278,false,-99,-99,292,false,true,true
2384,15894.90919121914,0,2.110508992369745,false,-99,-99,1,false,true,true
2349,36095.27806096253,1,4.1691264068649545,false,-99,-99,52,false,true,true
2382,27046.810474374033,1,5.215408213184132,false,-99,-99,7,false,true,true
2303,18650.847941027754,1,2.5119890615243587,false,-99,-99,115,false,true,true
2278,21601.550864187768,1,6.175437104731406,false,-99,-99,149,false,true,true
2269,39686.4132127501,1,3.459055719073872,false,-99,-99,162,false,true,true
2331,37218.936401422485,1,5.6716401853467255,false,-99,-99,76,false,true,true
2352,32555.794072787252,1,5.457610471394373,false,-99,-99,56,false,true,true
2335,60744.0371563659,2,7.500086311778259,false,-99,-99,72,false,true,true
2286,10890.718804267595,0,3.282303338841819,false,-99,-99,144,false,true,true
2360,54384.65497574785,2,6.988412085999852,true,-99,-99,52,false,true,true
2260,38323.233221445764,1,2.992995752450802,false,-99,-99,178,false,true,true
2368,28132.14267166387,1,3.0520764123867465,false,-99,-99,45,false,true,true
2123,25685.484733374855,1,3.36351500888458,false,-99,-99,369,false,true,true
2359,33861.88410467584,1,3.5251888176681034,false,-99,-99,54,false,true,true
2308,18241.974633820508,1,5.451977337169195,true,-99,-99,118,false,true,true
2312,25306.555910707993,1,4.9807306197309975,false,-99,-99,115,false,true,true
2295,54279.74603586395,2,8.454301308877682,false,-99,-99,135,false,true,true
2337,18308.165021751116,1,4.698495177844292,false,-99,-99,78,false,true,true
2375,36035.664437685635,1,4.637471010083887,true,-99,-99,34,false,true,true
2201,35808.6482815497,1,7.955690700487048,false,-99,-99,289,false,true,true
2357,26416.796444368163,1,4.241472879811655,true,-99,-99,64,false,true,true
2296,21875.526186413696,1,6.80217651796999,true,-99,-99,139,false,true,true
2356,51769.50219906028,2,9.008339253735048,false,-99,-99,67,false,true,true
2377,18322.626614313598,1,4.3045568274048005,true,-99,-99,39,false,true,true
2272,16643.96980192011,0,3.4209183529932536,true,-99,-99,173,false,true,true
2399,28585.42279072056,1,4.587961615412812,false,-99,-99,10,false,true,true
2348,46410.35303372027,1,4.272574889665579,true,-99,-99,75,false,true,true
2267,19348.26073071726,1,3.8238479343983904,false,-99,-99,185,false,true,true
2255,20477.798448710404,1,3.5625930022223633,false,-99,-99,206,false,true,true
2254,17782.376869958196,1,4.906677748980084,true,-99,-99,212,false,true,true
2294,26871.388933559192,1,3.023400943555645,false,-99,-99,150,false,true,true
2207,20300.6278363967,1,4.269344330242074,true,-99,-99,299,false,true,true
919,17996.72799590557,1,2.9370943519997765,false,28.319604517012593,-99,112,true,true,true
2310,25544.806633151224,1,5.529047359821122,false,-99,-99,139,false,true,true
2306,26040.22769578267,1,6.111129597639042,false,-99,-99,145,false,true,true
2231,37012.484003955,1,3.955616369056019,true,-99,-99,258,false,true,true
2302,20784.455260569615,1,4.358540068192816,false,-99,-99,153,false,true,true
2367,19298.964832627844,1,4.338129120441375,false,-99,-99,75,false,true,true
2409,51747.452811982876,2,6.39749834888187,true,-99,-99,21,false,true,true
2241,62154.79635741196,2,8.113953226725277,false,-99,-99,250,false,true,true
2397,23444.631810989027,1,5.501785651366979,false,-99,-99,31,false,true,true
2401,24036.31255191902,1,5.081923632744984,false,-99,-99,29,false,true,true
2247,9837.237303311613,0,1.9459523966903503,true,-99,-99,243,false,true,true
2202,23606.129109773417,1,4.723343298436279,false,-99,-99,322,false,true,true
2215,25179.57779762205,1,4.383198252387748,true,-99,-99,303,false,true,true
2383,14209.928325724984,0,1.096987366558017,false,-99,-99,54,false,true,true
2244,19135.99793736247,1,2.54112703356877,false,-99,-99,252,false,true,true
2405,38315.34559714714,1,3.801885096248666,false,-99,-99,36,false,true,true
2371,28527.314703437616,1,5.057867571681677,false,-99,-99,81,false,true,true
2284,21277.06229177482,1,5.582708654364935,false,-99,-99,188,false,true,true
2339,52260.36916565086,2,8.374640780985242,false,-99,-99,118,false,true,true
2364,18761.317454986573,1,5.692328071276779,false,-99,-99,96,false,true,true
2322,17314.492410562787,0,2.487130770405496,true,-99,-99,141,false,true,true
2282,15837.295688917655,0,1.7374303698246238,false,-99,-99,197,false,true,true
2264,33167.4052635332,1,4.078143948910877,false,-99,-99,226,false,true,true
2265,23228.36003573995,1,4.860619882863679,false,-99,-99,224,false,true,true
2378,9884.992413448792,0,1.5182755737221767,true,-99,-99,74,false,true,true
2361,36593.99173802603,1,3.9162548965027275,false,-99,-99,108,false,true,true
2410,43876.48621226754,1,4.808619204395555,true,-99,-99,45,false,true,true
2433,29759.13904030196,1,6.309684028621742,false,-99,-99,17,false,true,true
2445,20738.01646658333,1,3.4869539442093984,false,-99,-99,3,false,true,true
2370,25054.533222908074,1,3.243518951944096,false,-99,-99,104,false,true,true
2443,11725.21200232494,0,2.051286393137859,true,-99,-99,8,false,true,true
2380,17612.18433058553,0,1.5662917056671413,false,-99,-99,79,false,true,true
2301,14545.382465959312,0,3.838997983098957,false,-99,-99,188,false,true,true
2448,16816.08075864534,0,1.8281421282597385,false,-99,-99,1,false,true,true
2386,11703.626131682831,0,2.952983989902344,false,-99,-99,75,false,true,true
2381,20226.36973893181,1,7.494437799764836,false,-99,-99,79,false,true,true
2319,32926.431499370556,1,3.817019124250754,false,-99,-99,162,false,true,true
2404,32602.703138673223,1,6.893277752445472,false,-99,-99,60,false,true,true
2283,43637.33267935971,1,4.5075076734410455,true,-99,-99,215,false,true,true
2350,14273.198511198176,0,4.1595154706499615,false,-99,-99,134,false,true,true
2437,57686.677698706364,2,4.731037807769243,true,-99,-99,25,false,true,true
1150,13505.435362291018,0,1.314954593986415,false,38.47076812334269,-99,259,true,true,true
2365,27082.992707365338,1,4.761676871013512,false,-99,-99,124,false,true,true
2436,28515.668704009866,1,3.789554076966183,false,-99,-99,36,false,true,true
2291,22493.931102961942,1,4.772229500367357,false,-99,-99,217,false,true,true
2390,33070.11320600177,1,4.313599668395253,false,-99,-99,84,false,true,true
2413,39826.97514068144,1,5.929855052443107,false,-99,-99,68,false,true,true
2366,17522.40540674387,0,2.7913593715478786,false,-99,-99,129,false,true,true
1070,36180.174150661056,1,4.122711590969695,false,24.08318915758459,2,1150,true,true,true
2423,24120.40954117354,1,2.618087254177912,true,-99,-99,54,false,true,true
2387,30515.937958239454,1,4.985403662090557,false,-99,-99,94,false,true,true
2243,23839.529912599704,1,7.8738525129720704,true,-99,-99,298,false,true,true
1986,29555.93558244645,1,6.217721359224233,true,-99,-99,645,false,true,true
2288,38808.97557640591,1,4.31429312678733,false,-99,-99,225,false,true,true
2394,51692.55304300015,2,5.993631726335676,true,-99,-99,90,false,true,true
2338,31524.06399018325,1,6.831608610129817,false,-99,-99,161,false,true,true
2305,13681.311726193488,0,2.8855451951007915,false,-99,-99,210,false,true,true
2435,28596.108649889487,1,5.84380513427589,true,-99,-99,48,false,true,true
2297,12387.24116381869,0,3.551172330034707,false,-99,-99,220,false,true,true
2472,32038.1342571263,1,4.4022520186210885,false,-99,-99,5,false,true,true
2420,22149.757517878446,1,3.3431496812947206,false,-99,-99,67,false,true,true
2372,17219.504416910873,0,1.3688078598677822,false,-99,-99,127,false,true,true
2461,37013.285365498894,1,5.519680817574567,false,-99,-99,18,false,true,true
1160,11485.934211130312,0,1.8641239480721794,false,7.1803460223028255,-99,1728,true,true,false
2320,15479.990846833554,0,2.0795896868886157,false,-99,-99,192,false,true,true
2218,31009.24947882564,1,4.236960416647321,false,-99,-99,356,false,true,true
2374,19636.108862065932,1,4.00099585023091,false,-99,-99,128,false,true,true
2373,28387.768533965696,1,3.6810889926197756,true,-99,-99,131,false,true,true
2464,19487.21125035838,1,3.6372578476255226,false,-99,-99,19,false,true,true
2419,19660.86145939387,1,5.471027290758891,false,-99,-99,80,false,true,true
2479,21885.478597803212,1,4.546379744985451,false,-99,-99,11,false,true,true
2481,21432.092660727914,1,8.286235668561035,false,-99,-99,8,false,true,true
2285,12482.1983084952,0,1.2841604722714024,false,-99,-99,251,false,true,true
2416,18355.94491878526,1,6.843727323210633,false,-99,-99,90,false,true,true
2489,22760.757518008548,1,5.741437682921852,false,-99,-99,3,false,true,true
2488,39861.533638012545,1,4.725432064742666,false,-99,-99,3,false,true,true
2492,42245.422672559274,1,3.4634131136819972,false,-99,-99,1,false,true,true
2432,13182.407622334424,0,3.4533845279817466,false,-99,-99,71,false,true,true
2466,15715.063589075711,0,3.7877652858866124,false,-99,-99,29,false,true,true
1066,39018.19601779329,1,5.284976050415636,false,38.05259518088089,-99,137,true,true,true
2486,23023.155911984686,1,3.2427722342156784,false,-99,-99,15,false,true,true
2317,21824.232458978357,1,3.2817129471154387,false,-99,-99,215,false,true,true
2478,18564.500631012143,1,6.457375654080169,false,-99,-99,25,false,true,true
2402,47976.497422788816,2,8.364900514990065,false,-99,-99,115,false,true,true
2351,32195.82230958508,1,5.350472332232955,false,-99,-99,181,false,true,true
2273,35954.010640272776,1,3.1894400052338385,false,-99,-99,282,false,true,true
2355,21747.91405907093,1,3.5681804054082216,false,-99,-99,182,false,true,true
2299,27850.660228329216,1,5.028499246059277,false,-99,-99,250,false,true,true
2427,31459.334790298024,1,4.260030627223837,false,-99,-99,95,false,true,true
2257,34237.53395576695,1,8.033836684367513,false,-99,-99,317,false,true,true
2343,19667.683935887697,1,4.584385446393206,false,-99,-99,198,false,true,true
2431,12619.545713538884,0,3.2000149330382213,true,-99,-99,93,false,true,true
2400,17776.709037626446,1,5.295547059670121,true,-99,-99,130,false,true,true
2313,27526.841159424188,1,4.151743193817999,false,-99,-99,243,false,true,true
2458,17289.245503357426,0,1.8730614519403055,false,-99,-99,70,false,true,true
2426,40772.01709785965,1,4.553507893409856,false,-99,-99,112,false,true,true
2446,25993.813071104225,1,3.210081833289711,false,-99,-99,83,false,true,true
2456,17989.33085632974,1,3.55727673742129,true,-99,-99,78,false,true,true
2491,17918.07383323876,1,5.30945628451838,false,-99,-99,40,false,true,true
2414,23305.722905821785,1,4.222120460498384,false,-99,-99,134,false,true,true
2498,18922.91558948991,1,4.011060675148882,true,-99,-99,33,false,true,true
2428,29133.005566034808,1,6.211764856370689,true,-99,-99,117,false,true,true
2385,15993.216454828847,0,2.4555445005454564,false,-99,-99,166,false,true,true
2509,15828.009613136104,0,2.4868465080509674,false,-99,-99,25,false,true,true
2434,23978.55132026781,1,3.917592421013192,false,-99,-99,115,false,true,true
2455,21903.963619730315,1,5.642504863133616,true,-99,-99,93,false,true,true
2328,10823.55562521651,0,1.4561042707744312,false,-99,-99,241,false,true,true
1139,38598.52381731104,1,2.7025948867765095,false,47.01063709417264,-99,178,true,true,true
2363,31763.683643258988,1,4.707947420842663,false,-99,-99,212,false,true,true
2417,21426.13734732648,1,3.8012338050774077,true,-99,-99,146,false,true,true
2476,15421.120427260661,0,2.9027482848688657,false,-99,-99,73,false,true,true
2470,32271.19135743348,1,2.570808618876502,true,-99,-99,80,false,true,true
2475,15638.842962250013,0,3.4000875643049087,true,-99,-99,75,false,true,true
2341,7285.231327487444,0,1.8471953589209913,false,-99,-99,235,false,true,true
2497,28223.323474293724,1,4.6608618641969874,false,-99,-99,51,false,true,true
2438,36814.5055884761,1,6.374416448368911,false,-99,-99,119,false,true,true
2530,17411.31005989562,0,2.5443703603773398,true,-99,-99,1,false,true,true
2340,13500.594225520923,0,2.4745954455085615,false,-99,-99,238,false,true,true
2505,29212.475976457674,1,4.313902680254379,false,-99,-99,44,false,true,true
2353,43325.57504068596,1,4.18593976725387,true,-99,-99,230,false,true,true
2411,15402.680025624331,0,1.7456369648333774,false,-99,-99,161,false,true,true
2415,19067.674489468583,1,4.513319813080415,true,-99,-99,158,false,true,true
2346,29472.678650363847,1,2.281218079732933,false,-99,-99,240,false,true,true
2388,24575.866361458277,1,4.027725370307833,false,-99,-99,183,false,true,true
2483,13308.770104198462,0,2.280338951749643,false,-99,-99,79,false,true,true
